"V1","V2","V3","V4","V5","V6","V7","V8","V9"
"70-15-01-95","3e0454fc3af64146b5859f757b7ac156","2019-10-01","17:34:56",15,"ERAMO5",1,"ERAMO5",1
"70-15-01-95","3e0454fc3af64146b5859f757b7ac156","2019-10-01","17:35:14",14,"ERAMO5",1,"ERAMO5",1
"70-15-01-95","3e0454fc3af64146b5859f757b7ac156","2019-10-01","17:37:28",15,"ERAMO5",1,"ERAMO5",1
"70-15-01-95","3e0454fc3af64146b5859f757b7ac156","2019-10-01","17:37:47",14,"ERAMO5",1,"ERAMO5",1
"70-15-01-95","3e0454fc3af64146b5859f757b7ac156","2019-10-01","17:39:25",15,"ERAMO5",1,"ERAMO5",1
"70-15-01-95","3e0454fc3af64146b5859f757b7ac156","2019-10-01","17:39:47",14,"ERAMO5",1,"ERAMO5",1
"70-15-01-95","3e0454fc3af64146b5859f757b7ac156","2019-10-01","17:39:51",15,"ERAMO5",1,"ERAMO5",1
"70-15-01-95","3e0454fc3af64146b5859f757b7ac156","2019-10-01","17:40:09",14,"ERAMO5",1,"ERAMO5",1
"70-15-01-95","3e0454fc3af64146b5859f757b7ac156","2019-10-01","17:53:00",3,"ERAMO5",1,"RULES",2
"70-15-01-95","3e0454fc3af64146b5859f757b7ac156","2019-10-01","20:43:27",4,"ERAMO5",1,"ERAMO5",1
"70-15-01-95","3e0454fc3af64146b5859f757b7ac156","2019-10-01","20:43:27",14,"ERAMO5",1,"ERAMO5",1
"70-15-01-95","3e0454fc3af64146b5859f757b7ac156","2019-10-01","20:43:30",15,"ERAMO5",1,"ERAMO5",1
"70-15-01-95","3e0454fc3af64146b5859f757b7ac156","2019-10-04","20:05:02",14,"ERAMO5",1,"ERAMO5",1
"70-15-01-95","3e0454fc3af64146b5859f757b7ac156","2019-10-04","20:20:26",3,"ERAMO5",1,"RULES",2
"70-15-01-95","3e0454fc3af64146b5859f757b7ac156","2019-10-11","17:06:51",4,"ERAMO5",1,"ERAMO5",1
"70-15-01-95","3e0454fc3af64146b5859f757b7ac156","2019-10-11","17:06:51",14,"ERAMO5",1,"ERAMO5",1
"70-15-01-95","3e0454fc3af64146b5859f757b7ac156","2019-10-11","17:18:30",3,"ERAMO5",1,"RULES",2
"67-66-26-98","407802c9052b4a7ea064d07e9ce8b6e3","2019-10-07","15:00:00",12,"ERAMO4",1,"ERAMO4",1
"67-66-26-98","407802c9052b4a7ea064d07e9ce8b6e3","2019-10-07","15:00:00",0,"ERAMO4",1,"RULES",2
"67-66-26-98","407802c9052b4a7ea064d07e9ce8b6e3","2019-10-07","15:00:00",1,"ERAMO4",1,"ERAMO4",1
"67-66-26-98","407802c9052b4a7ea064d07e9ce8b6e3","2019-10-07","15:00:04",2,"ERAMO4",1,"ERAMO4",1
"67-66-26-98","407802c9052b4a7ea064d07e9ce8b6e3","2019-10-07","15:07:54",3,"ERAMO4",1,"RULES",2
"67-66-26-98","407802c9052b4a7ea064d07e9ce8b6e3","2019-10-08","15:40:57",4,"ERAMO4",1,"ERAMO4",1
"67-66-26-98","407802c9052b4a7ea064d07e9ce8b6e3","2019-10-08","15:40:57",14,"ERAMO4",1,"ERAMO4",1
"67-66-26-98","407802c9052b4a7ea064d07e9ce8b6e3","2019-10-08","15:41:20",3,"ERAMO4",1,"RULES",2
"67-66-26-98","407802c9052b4a7ea064d07e9ce8b6e3","2019-10-08","16:45:28",4,"ERAMO4",1,"ERAMO4",1
"67-66-26-98","407802c9052b4a7ea064d07e9ce8b6e3","2019-10-08","16:45:28",14,"ERAMO4",1,"ERAMO4",1
"67-66-26-98","407802c9052b4a7ea064d07e9ce8b6e3","2019-10-08","16:52:11",3,"ERAMO4",1,"RULES",2
"67-66-26-98","407802c9052b4a7ea064d07e9ce8b6e3","2019-10-08","16:52:28",4,"ERAMO4",1,"ERAMO4",1
"67-66-26-98","407802c9052b4a7ea064d07e9ce8b6e3","2019-10-08","16:52:28",14,"ERAMO4",1,"ERAMO4",1
"67-66-26-98","407802c9052b4a7ea064d07e9ce8b6e3","2019-10-08","16:53:36",3,"ERAMO4",1,"RULES",2
"67-66-26-98","407802c9052b4a7ea064d07e9ce8b6e3","2019-10-08","16:53:48",4,"ERAMO4",1,"ERAMO4",1
"67-66-26-98","407802c9052b4a7ea064d07e9ce8b6e3","2019-10-08","16:53:48",14,"ERAMO4",1,"ERAMO4",1
"67-66-26-98","407802c9052b4a7ea064d07e9ce8b6e3","2019-10-08","16:55:31",3,"ERAMO4",1,"RULES",2
"67-66-26-98","407802c9052b4a7ea064d07e9ce8b6e3","2019-10-08","16:55:42",4,"ERAMO4",1,"ERAMO4",1
